State,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
ALL 50 STATES,277473,288086,305458,341797,384133,404929,427739,462284,500564,536784,577672,653193,708393,753951,802241,879714,959668,1025624,1076375,1127686,1184113,1228440,1248815,1247039,1276616,1295542,1316772,1338292,1375628,1397217,1407002,1407369,1404032,1382606,1352582,1361084,1351752,1330148,1318937,1306131,1284487,1255689
